Age,Gender,Height,Weight,BMI,BMI Category
22.0,Female,1.675446,51.154201,18.223023517295385,Underweight
21.02497,Female,1.666203,49.869791,17.96311804862242,Underweight
22.038327,Female,1.711467,51.965521,17.741005339164264,Underweight
21.243142,Female,1.598019,44.845655,17.56129321605508,Underweight
22.142432,Female,1.59611,42.848033,16.819196817270793,Underweight
21.962426,Female,1.57206,43.919835,17.771433666119584,Underweight
21.491055,Female,1.586952,43.087508,17.10896725321399,Underweight
22.717943,Female,1.59559,44.581159,17.510911102943165,Underweight
23.501249,Female,1.6,45.0,17.578124999999996,Underweight
18.535075,Female,1.688025,45.0,15.792641075006339,Underweight
19.0,Female,1.556211,42.339767,17.482820643764907,Underweight
19.0,Female,1.564199,42.096062,17.205110355115853,Underweight
20.254534,Female,1.56948,41.324558,16.77631783660484,Underweight
21.0,Female,1.52,42.0,18.178670360110804,Underweight
20.225396,Female,1.550648,44.641796,18.565866011435933,Normal
19.86997,Female,1.520997,42.0,18.15484625757197,Underweight
20.147114,Female,1.528011,42.0,17.98855709756791,Underweight
21.0,Female,1.52,42.0,18.178670360110804,Underweight
21.996523,Female,1.733263,50.890363,16.93973516274657,Underweight
21.376426,Female,1.722527,50.833029,17.132230656095224,Underweight
19.724106,Female,1.734832,50.0,16.61327123510909,Underweight
23.0,Male,1.882779,64.106108,18.08425905159074,Underweight
22.851834,Male,1.854592,63.611109,18.494227814135193,Underweight
23.0,Male,1.835643,58.854416,17.466368142414424,Underweight
18.216032,Male,1.755507,52.0,16.87322946073548,Underweight
21.81119,Male,1.71266,51.598593,17.591203391194185,Underweight
18.164768,Male,1.694265,52.0,18.115097047652036,Underweight
18.871794,Female,1.586895,41.452385,16.460883437039772,Underweight
18.766033,Female,1.579561,41.890204,16.78957375925266,Underweight
18.540535,Female,1.564568,41.397378,16.911570800342314,Underweight
19.88036,Female,1.670635,49.742931,17.82248345525793,Underweight
19.717249,Female,1.688426,49.660995,17.42012850253795,Underweight
19.633898,Female,1.66084,49.039794,17.778415231221288,Underweight
23.0,Female,1.710182,50.287967,17.194098743422185,Underweight
20.406871,Female,1.755978,53.699561,17.4153655324191,Underweight
23.0,Female,1.728834,51.442293,17.21130214480665,Underweight
19.058511,Female,1.662017,49.838965,18.042557227370896,Underweight
18.827008,Female,1.7,50.0,17.301038062283737,Underweight
19.314964,Female,1.661403,49.932199,18.089672818885816,Underweight
29.970445,Female,1.610863,49.516027,19.08220593702959,Normal
32.383858,Female,1.640688,46.655622,17.332131697748757,Underweight
24.163526,Female,1.64603,49.839685,18.395000174666684,Underweight
17.038222,Male,1.710564,51.588874,17.631018184497087,Underweight
16.30687,Male,1.752755,50.0,16.27524649994985,Underweight
16.198153,Male,1.691007,52.629374,18.40506661088191,Underweight
18.0,Male,1.753349,51.457226,16.738233815390476,Underweight
18.0,Male,1.781543,50.869704,16.027529774529064,Underweight
18.0,Male,1.755823,52.331172,16.97457830019326,Underweight
17.486869,Male,1.836669,58.943347,17.473222259306745,Underweight
19.920629,Male,1.768493,57.790381,18.47774066119892,Underweight
18.426619,Male,1.777108,57.145917,18.09495728268534,Underweight
17.082867,Female,1.640824,43.365005,16.10702754247296,Underweight
17.000433,Female,1.584951,44.411801,17.679366734104885,Underweight
16.270434,Female,1.818268,47.124717,14.25387559306874,Underweight
17.908114,Male,1.793926,59.682591,18.545503142543524,Normal
17.120699,Male,1.809251,58.968994,18.014660261682458,Underweight
19.329542,Male,1.767335,55.700497,17.8328728823082,Underweight
22.377998,Female,1.699568,54.98774,19.036573483200915,Normal
20.954955,Female,1.759358,55.01045,17.77201852833317,Underweight
22.991668,Female,1.740295,54.166453,17.88482325406944,Underweight
19.300435,Female,1.739354,49.649613,16.411183711596255,Underweight
17.065445,Female,1.647811,49.603807,18.268387442922204,Underweight
19.084967,Female,1.768435,49.597765,15.8592959374506,Underweight
18.024853,Female,1.7,50.0,17.301038062283737,Underweight
19.833682,Female,1.699464,49.676046,17.19978752642145,Underweight
17.767432,Female,1.74379,50.0,16.44302203217087,Underweight
19.504696,Female,1.590317,42.367615,16.751998060774227,Underweight
19.950605,Female,1.527133,42.0,18.00924749371343,Underweight
19.0,Female,1.530875,42.0,17.92131315435253,Underweight
17.0,Male,1.848294,59.409018,17.390427829018297,Underweight
17.0,Male,1.824414,59.295172,17.814455010819305,Underweight
18.525525,Male,1.856633,59.258372,17.190859275873304,Underweight
22.926352,Female,1.715597,50.0,16.98789030845973,Underweight
21.785351,Female,1.675054,49.945233,17.800672864824055,Underweight
23.0,Female,1.717601,51.073918,17.312293504988723,Underweight
17.402028,Female,1.710756,50.0,17.084169069105297,Underweight
18.0,Female,1.7,50.0,17.301038062283737,Underweight
18.48207,Female,1.7,50.0,17.301038062283737,Underweight
18.53084,Female,1.573816,39.850137,16.088735295769812,Underweight
19.94814,Female,1.530884,39.371523,16.799549924116445,Underweight
20.400053,Female,1.529724,40.343463,17.24038712804867,Underweight
19.556729,Male,1.767563,56.307019,18.02240444578646,Underweight
17.70368,Male,1.883364,60.0,16.915417482616117,Underweight
18.274358,Male,1.824655,58.621349,17.607361673701302,Underweight
18.0,Male,1.840138,60.0,17.719459183718914,Underweight
17.210933,Male,1.819557,58.325122,17.61669055929319,Underweight
17.469417,Male,1.798645,59.612717,18.42671873520805,Underweight
18.0,Male,1.7108,50.92538,17.399461009890867,Underweight
18.0,Male,1.70653,51.121749,17.554070932791323,Underweight
18.0,Male,1.716691,51.149283,17.356225723871688,Underweight
19.010211,Female,1.555431,44.188767,18.26460915102028,Underweight
19.091346,Female,1.603923,45.0,17.49224225906647,Underweight
19.773303,Female,1.602082,45.0,17.53246706757937,Underweight
19.483036,Female,1.53777,42.0,17.760963517595197,Underweight
19.0,Female,1.538398,42.0,17.74646582780741,Underweight
19.407204,Female,1.520862,42.0,18.15806944681936,Underweight
18.0,Male,1.717826,51.7325,17.530936758504264,Underweight
18.424941,Male,1.753389,54.121925,17.604215642803354,Underweight
18.0,Male,1.70165,50.157707,17.32196664638739,Underweight
19.97981,Male,1.75336,54.997374,17.88956432896845,Underweight
21.798856,Female,1.672007,49.980968,17.87839303047231,Underweight
22.209706,Female,1.593847,44.050251,17.34024098343433,Underweight
23.018443,Female,1.584785,44.376637,17.66906966441184,Underweight
19.376997,Female,1.600264,45.0,17.572325654127575,Underweight
20.971429,Female,1.549311,41.557468,17.312981718550116,Underweight
20.345161,Female,1.534385,41.96525,17.824654732734817,Underweight
20.519916,Female,1.725548,49.815599,16.730590420999565,Underweight
20.406066,Male,1.868931,63.199726,18.093753105237365,Underweight
21.478496,Female,1.686936,51.256059,18.011421853370344,Underweight
18.372563,Female,1.589829,40.202773,15.905787660342869,Underweight
19.931667,Female,1.653209,49.026214,17.93795105982149,Underweight
22.998709,Female,1.740108,53.65727,17.720507899860916,Underweight
18.006742,Female,1.7,50.0,17.301038062283737,Underweight
34.799519,Female,1.689141,50.0,17.52419984648443,Underweight
16.496978,Male,1.691206,50.0,17.481431100595408,Underweight
18.0,Male,1.788459,51.552595,16.11730981522832,Underweight
17.377131,Male,1.811238,58.83071,17.93300408452241,Underweight
16.611837,Female,1.830068,43.534531,12.998684889724604,Underweight
17.080493,Male,1.782756,56.029418,17.629187536750678,Underweight
22.970655,Female,1.751691,55.967655,18.239885740290408,Underweight
17.764764,Female,1.78656,50.0,15.665158448270383,Underweight
19.272573,Female,1.71367,50.0,17.026117119972472,Underweight
19.0,Female,1.540375,42.006282,17.703589081229534,Underweight
17.06713,Male,1.896734,59.895052,16.648614136737812,Underweight
23.0,Female,1.710129,50.079991,17.12405045192035,Underweight
18.0,Female,1.704193,50.631889,17.433579894188025,Underweight
19.054008,Female,1.556611,39.695295,16.382449713673054,Underweight
18.0,Male,1.845399,60.0,17.6185713079027,Underweight
17.491272,Male,1.834637,59.990861,17.823163836260964,Underweight
18.0,Male,1.721854,52.514302,17.7127074495551,Underweight
20.172661,Female,1.605521,44.661461,17.326105121463698,Underweight
19.220108,Female,1.530266,42.0,17.935580283661157,Underweight
18.0,Male,1.71889,52.058335,17.61952125166821,Underweight
19.96247,Male,1.756338,54.98234,17.824075926933478,Underweight
17.580627,Male,1.770324,55.695253,17.77103273987575,Underweight
21.125098,Female,1.767479,56.265959,18.01097404591081,Underweight
22.033129,Female,1.704223,51.437985,17.71051144984057,Underweight
20.744839,Female,1.667852,49.803921,17.90393594560278,Underweight
22.547298,Female,1.722461,51.881263,17.486856463481544,Underweight
21.837996,Female,1.588046,44.236067,17.540838529421617,Underweight
23.035829,Female,1.598612,42.993937,16.82368306998358,Underweight
21.529439,Female,1.592379,44.00945,17.35613653702205,Underweight
21.287999,Female,1.555778,42.3601,17.50095406313848,Underweight
23.444286,Female,1.596466,44.594588,17.49696843526265,Underweight
22.329041,Female,1.598393,44.918255,17.581492446660203,Underweight
18.91505,Female,1.633316,45.0,16.868329698259153,Underweight
19.0,Female,1.559567,42.12617,17.31984104420505,Underweight
19.052833,Female,1.546551,42.069992,17.58911292546032,Underweight
19.59904,Female,1.566501,41.706283,16.99574212358315,Underweight
21.0,Female,1.52,42.0,18.178670360110804,Underweight
19.673262,Female,1.599486,44.810751,17.515451479328508,Underweight
20.244359,Female,1.559186,41.952805,17.2569940862614,Underweight
20.552695,Female,1.523426,42.0,18.096999055516253,Underweight
21.0,Female,1.52,42.0,18.178670360110804,Underweight
21.997683,Female,1.689441,51.107925,17.906148818447978,Underweight
21.274628,Female,1.737453,50.479039,16.721874043998426,Underweight
18.909439,Female,1.732096,50.0,16.665796971962276,Underweight
22.396504,Male,1.869098,61.411141,17.578548880751683,Underweight
19.084317,Male,1.851123,61.264785,17.878882077283855,Underweight
21.084625,Male,1.787264,58.585146,18.340454811946948,Underweight
18.068767,Male,1.787787,52.0,16.269409622423677,Underweight
21.813083,Female,1.712515,51.710723,17.632416731631306,Underweight
18.038422,Male,1.698914,51.692272,17.909473985945926,Underweight
18.874591,Female,1.533609,41.669346,17.71688585673703,Underweight
19.21164,Female,1.567981,41.934368,17.056444696319325,Underweight
18.988581,Female,1.544263,41.535047,17.416952771213392,Underweight
19.408999,Female,1.670552,49.804245,17.846224975481757,Underweight
19.665881,Female,1.676346,49.105025,17.474252684815582,Underweight
19.758286,Female,1.667404,49.125955,17.669706185691584,Underweight
22.422674,Female,1.70011,50.173425,17.35880020715607,Underweight
20.242237,Male,1.75633,54.567343,17.689704097545913,Underweight
22.637018,Female,1.703584,51.607091,17.782068310288892,Underweight
19.007177,Female,1.690727,49.895716,17.454856501493396,Underweight
18.288205,Female,1.713564,50.0,17.02822363509025,Underweight
19.314429,Female,1.67231,49.713944,17.776434022057668,Underweight
27.14823,Female,1.660446,49.558304,17.974918204245093,Underweight
25.380557,Female,1.630379,46.062954,17.3290454221302,Underweight
22.867719,Female,1.655413,50.424661,18.40052711780821,Underweight
17.729923,Male,1.732862,51.216463,17.05617434080397,Underweight
16.834813,Female,1.74402,50.0,16.43868533225836,Underweight
17.521754,Male,1.757958,52.09432,16.85673205201391,Underweight
18.0,Male,1.786758,51.524444,16.139194052699192,Underweight
18.0,Male,1.767058,51.132809,16.375630955073106,Underweight
18.128249,Male,1.699437,52.08657,18.034978144856712,Underweight
17.405104,Male,1.82525,58.913579,17.683600408152383,Underweight
19.72925,Male,1.793315,58.19515,18.095626751190977,Underweight
18.525834,Male,1.776989,57.275946,18.13855942249867,Underweight
18.595614,Female,1.609495,42.656563,16.466700861405943,Underweight
16.613108,Female,1.777929,44.762023,14.160574669617416,Underweight
16.928791,Female,1.710948,45.248627,15.457234117286061,Underweight
17.758315,Male,1.854162,59.881316,17.41790765685395,Underweight
17.282945,Male,1.821514,59.605028,17.96461313765503,Underweight
19.993154,Male,1.762073,55.511075,17.87853152140289,Underweight
22.935612,Female,1.732307,54.835576,18.273119278206526,Underweight
20.738469,Male,1.759933,55.003417,17.758136944505654,Underweight
22.99368,Female,1.741377,54.877111,18.09696022470291,Underweight
19.317148,Female,1.731195,49.650897,16.566666159182795,Underweight
16.910997,Female,1.74823,49.928447,16.336195445262593,Underweight
19.071027,Female,1.756865,49.699672,16.101885742701402,Underweight
18.019572,Female,1.701378,50.088468,17.303586290660153,Underweight
19.735968,Female,1.699956,49.98297,17.29604064158991,Underweight
18.094079,Female,1.723328,50.0,16.835813868611744,Underweight
19.054938,Female,1.585886,42.541794,16.914994846787263,Underweight
20.850119,Female,1.524926,42.0,18.061414184263192,Underweight
19.349258,Female,1.52337,42.0,18.09832959317197,Underweight
17.0,Male,1.844749,59.313525,17.4292687969112,Underweight
17.203917,Male,1.853325,59.619485,17.357415194302046,Underweight
17.671064,Male,1.854706,59.20945,17.212377922661492,Underweight
21.310907,Female,1.72064,50.0,16.88845709010222,Underweight
21.708354,Female,1.704167,50.165754,17.273607283642665,Underweight
22.176922,Female,1.71746,51.491957,17.456860275033595,Underweight
17.823438,Female,1.708406,50.0,17.13120169482621,Underweight
18.0,Female,1.763465,50.279053,16.167892025823217,Underweight
18.281092,Female,1.7,50.0,17.301038062283737,Underweight
18.656912,Female,1.574017,41.220175,16.637612076461625,Underweight
19.994543,Female,1.537739,39.101805,16.536041268690497,Underweight
20.255616,Female,1.534223,41.268597,17.532454734733875,Underweight
19.865895,Male,1.76033,55.3707,17.8686537402889,Underweight
17.888073,Male,1.841879,60.0,17.685977072831747,Underweight
18.470562,Male,1.856406,58.673963,17.025485134899714,Underweight
17.925497,Male,1.829142,59.933015,17.913121930048373,Underweight
17.000752,Male,1.822084,58.443049,17.603380487852682,Underweight
17.362129,Male,1.80671,59.243506,18.149466151930554,Underweight
18.0,Male,1.707259,50.664459,17.38219380835543,Underweight
18.0,Male,1.708107,51.314659,17.58779124888334,Underweight
18.0,Male,1.739344,50.951444,16.841684600792135,Underweight
19.029494,Female,1.573987,44.316254,17.887957761754453,Underweight
19.269079,Female,1.58092,44.753943,17.906533396098776,Underweight
19.946244,Female,1.603435,45.0,17.50289128843946,Underweight
19.639431,Female,1.53535,42.0,17.816996871809412,Underweight
19.0,Female,1.53161,42.0,17.90411686470717,Underweight
19.434709,Female,1.525691,42.0,18.04330630022941,Underweight
18.0,Male,1.719827,52.289828,17.678592602395533,Underweight
18.381382,Male,1.722547,53.783977,18.126366275555824,Underweight
18.0,Male,1.738702,50.248677,16.621657314943572,Underweight
26.69858,Male,1.816298,86.963765,26.361136160086645,Overweight
21.125836,Male,1.638085,70.0,26.087062160811257,Overweight
25.191627,Male,1.813678,85.637789,26.0342503085834,Overweight
21.963457,Male,1.697228,75.5771,26.236738550453666,Overweight
21.0,Male,1.617469,68.869791,26.32430011094419,Overweight
19.114981,Male,1.855543,88.965521,25.839236699477247,Overweight
41.823567,Female,1.721854,82.919584,27.96819680152675,Overweight
21.142432,Male,1.855353,86.413388,25.10313323952578,Overweight
21.962426,Male,1.696336,75.0,26.063786269971196,Overweight
18.836315,Female,1.751631,80.0,26.07382472196018,Overweight
23.572648,Male,1.698346,75.0,26.002129564490307,Overweight
33.700749,Female,1.642971,74.803157,27.71150620625433,Overweight
21.845025,Female,1.613668,68.126955,26.163184548620098,Overweight
21.0,Male,1.605404,68.226511,26.471861457305877,Overweight
35.125401,Female,1.529834,62.903938,26.87752145121935,Overweight
36.769646,Female,1.55,62.337721,25.94702226847034,Overweight
21.868932,Female,1.731261,78.175706,26.08235011774621,Overweight
22.549208,Male,1.629194,70.0,26.372568924171855,Overweight
21.0,Male,1.62,70.0,26.672763298277697,Overweight
21.0,Male,1.62,70.0,26.672763298277697,Overweight
30.958957,Female,1.633491,68.803694,25.78566069885033,Overweight
21.017383,Male,1.752391,79.109637,25.761275588926406,Overweight
19.623574,Male,1.818226,85.833029,25.963229444217983,Overweight
19.637947,Male,1.809101,85.0,25.97127664395861,Overweight
21.413642,Male,1.709484,75.0,25.664403971709387,Overweight
21.029633,Male,1.607082,67.722222,26.221354705590574,Overweight
22.667596,Female,1.718939,75.951472,25.704861308306967,Overweight
20.0,Male,1.831357,89.652557,26.731089197596813,Overweight
21.81119,Female,1.6,66.401407,25.938049609374996,Overweight
21.0,Female,1.754813,77.929204,25.306876986352822,Overweight
18.128206,Male,1.778447,80.273807,25.380022665048838,Overweight
21.0,Male,1.709561,75.0,25.66209213305381,Overweight
29.08107,Female,1.674568,71.602622,25.534264351815867,Overweight
26.358919,Male,1.755317,82.228794,26.687801755437132,Overweight
22.717249,Male,1.708071,75.0,25.706883239150905,Overweight
19.816949,Male,1.806947,85.079589,26.05760848659594,Overweight
24.023972,Female,1.599697,64.808022,25.32522461433692,Overweight
32.593129,Female,1.721903,72.748903,24.536300591108244,Normal
23.0,Male,1.712556,75.480764,25.73633636399637,Overweight
16.941489,Female,1.551288,54.93242,22.826738618008303,Normal
16.172992,Female,1.603842,65.0,25.269124328601528,Overweight
23.71259,Female,1.588597,62.339003,24.702014715821026,Normal
35.194089,Female,1.673482,73.193589,26.13550837194731,Overweight
23.172982,Male,1.858624,88.675503,25.66968734525319,Overweight
37.218161,Female,1.593894,63.320629,24.924493908432453,Overweight
19.076443,Male,1.62,69.529625,26.493531854900162,Overweight
16.30687,Female,1.616366,67.183128,25.71466123649575,Overweight
18.297229,Female,1.637396,70.0,26.109021134042287,Overweight
18.610761,Female,1.550723,60.628321,25.211987593410957,Overweight
17.451085,Female,1.6,65.0,25.390624999999996,Overweight
29.740496,Male,1.820471,87.668828,26.453166816895745,Overweight
31.539393,Female,1.657496,73.641633,26.805161760184564,Overweight
18.026457,Male,1.752123,80.0,26.05918360298315,Overweight
19.47554,Male,1.857231,88.138777,25.552604428356002,Overweight
19.0,Female,1.76,79.544998,25.67955772210744,Overweight
18.0,Female,1.644682,68.392133,25.28379555095861,Overweight
18.270434,Female,1.737165,76.699774,25.416277458650733,Overweight
19.816228,Female,1.507853,64.259379,28.263016719957434,Overweight
28.39124,Male,1.81006,87.286783,26.64173752898216,Overweight
26.758516,Male,1.80179,86.981202,26.792735729738585,Overweight
21.033794,Male,1.625891,70.0,26.479829590203295,Overweight
22.429812,Male,1.64037,70.0,26.014435350937646,Overweight
26.650419,Male,1.791047,83.26312,25.95605677019678,Overweight
21.618246,Male,1.679306,75.0,26.595097329436076,Overweight
21.012542,Female,1.615145,68.653347,26.317139362770305,Overweight
21.071195,Female,1.616467,68.77185,26.319462834794745,Overweight
19.741202,Male,1.816783,86.522799,26.213465841655264,Overweight
19.21638,Male,1.812472,86.748295,26.40695561597472,Overweight
42.24475,Female,1.768231,75.62931,24.188678252471178,Normal
22.283082,Male,1.870931,89.251639,25.497679518825827,Overweight
21.086512,Male,1.863685,89.558854,25.784784621937103,Overweight
23.451595,Male,1.670227,75.0,26.885013781380962,Overweight
22.740275,Male,1.717288,75.948164,25.753188647418973,Overweight
18.900253,Male,1.750359,79.828725,26.05583101721643,Overweight
23.170309,Male,1.707557,75.306702,25.82754987298419,Overweight
32.997118,Female,1.672446,74.812707,26.746758788740376,Overweight
32.501143,Female,1.675979,74.959747,26.68645994181491,Overweight
21.938831,Female,1.611239,67.939653,26.16998016914111,Overweight
21.909534,Female,1.611356,68.06609,26.21487568448966,Overweight
21.0,Male,1.62,70.0,26.672763298277697,Overweight
37.455752,Female,1.508908,63.183846,27.7511212953992,Overweight
40.0,Female,1.561109,62.871794,25.79819955496728,Overweight
38.943282,Female,1.554728,63.011645,26.068256006653073,Overweight
21.987341,Female,1.730182,78.55444,26.2414094658728,Overweight
21.198217,Female,1.743841,78.88036,25.93911266169546,Overweight
21.0,Male,1.62,70.0,26.672763298277697,Overweight
21.0,Male,1.62,70.0,26.672763298277697,Overweight
21.0,Male,1.62,70.0,26.672763298277697,Overweight
21.0,Male,1.62,70.0,26.672763298277697,Overweight
21.0,Male,1.62,70.0,26.672763298277697,Overweight
29.32038,Female,1.642506,69.906708,25.91223786691828,Overweight
31.255587,Female,1.69308,71.927379,25.092230945703307,Overweight
22.851773,Male,1.752115,79.414603,25.868732731198474,Overweight
26.0,Male,1.745033,80.0,26.27136864159211,Overweight
19.789291,Male,1.820643,85.0,25.6430296383848,Overweight
19.895877,Male,1.80733,85.073801,26.044793711550234,Overweight
19.693804,Male,1.8,85.0,26.234567901234566,Overweight
19.226314,Male,1.814255,85.255631,25.901589474752434,Overweight
21.652229,Male,1.700181,75.057177,25.965812037579965,Overweight
21.687409,Female,1.604697,68.016472,26.41362574501404,Overweight
21.455463,Female,1.611,68.107866,26.24255959089454,Overweight
21.0,Female,1.754497,77.956921,25.324997893224253,Overweight
21.0,Female,1.752944,77.965532,25.372692853634774,Overweight
19.337404,Male,1.859927,87.105828,25.179982004199598,Overweight
21.701643,Male,1.896073,90.52446,25.180006330555823,Overweight
21.620245,Male,1.605314,66.621646,25.852072907957872,Overweight
21.012569,Female,1.758628,78.370039,25.33973658262102,Overweight
21.016623,Female,1.755427,78.300084,25.409532819247175,Overweight
19.0,Female,1.779882,80.091886,25.281689805653112,Overweight
21.0,Male,1.712061,75.0,25.58720182284905,Overweight
21.0,Male,1.676014,75.0,26.69967526686093,Overweight
27.899784,Female,1.7,74.244004,25.689966782006923,Overweight
28.825223,Male,1.765874,82.045045,26.310732131668153,Overweight
26.047077,Male,1.74595,80.018571,26.249871794010776,Overweight
23.0,Male,1.690196,75.0,26.253494827279354,Overweight
20.0,Male,1.81748,85.0,25.73236154909696,Overweight
21.832995,Female,1.580964,65.363941,26.1513593097511,Overweight
30.255744,Female,1.652084,73.575981,26.957015660631804,Overweight
30.613586,Female,1.645511,69.168978,25.545227759591075,Overweight
23.245408,Male,1.707968,75.383716,25.84152163189582,Overweight
18.0,Female,1.456346,55.523481,26.178668363727645,Overweight
18.0,Female,1.498561,55.376512,24.659072958177884,Normal
16.950499,Female,1.603501,65.0,25.279872918862402,Overweight
21.837058,Female,1.558045,63.597633,26.198773383367175,Overweight
27.0,Female,1.55,62.877347,26.17163246618106,Overweight
35.483601,Female,1.647514,73.91692,27.232382264890646,Overweight
23.801436,Male,1.855779,86.098523,25.000183099422433,Overweight
23.367212,Male,1.853223,87.083266,25.355918406719958,Overweight
40.0,Female,1.570811,62.211572,25.212929402282757,Overweight
16.38009,Female,1.617124,67.913561,25.969874912591617,Overweight
16.865984,Female,1.644053,67.439589,24.95073174575558,Overweight
16.093234,Female,1.608914,65.0,25.11005680534825,Overweight
18.0,Female,1.647971,68.818893,25.340113305948663,Overweight
18.83919,Female,1.624831,69.975607,26.505150938561666,Overweight
19.726522,Female,1.508267,61.10403,26.860456922618667,Overweight
18.947102,Female,1.518917,60.267427,26.12248959321192,Overweight
17.781183,Female,1.6,65.0,25.390624999999996,Overweight
33.100581,Male,1.838791,87.85785,25.984587833247378,Overweight
33.251015,Female,1.730379,75.920519,25.355763751089377,Overweight
18.985119,Female,1.759117,80.0,25.852380287156763,Overweight
18.871917,Female,1.755254,80.0,25.966298432984583,Overweight
19.478533,Male,1.804099,85.196279,26.175795890434827,Overweight
19.429723,Male,1.813567,86.144904,26.191621255173164,Overweight
20.979254,Female,1.75655,78.721696,25.513697917977286,Overweight
18.869151,Female,1.756774,79.989789,25.918076091176143,Overweight
18.236087,Female,1.62,69.3899,26.44029111415942,Overweight
20.901393,Female,1.709585,75.0,25.66137162382134,Overweight
17.08525,Female,1.535618,57.259124,24.281656510147457,Normal
25.785925,Male,1.818848,87.032398,26.30801834733097,Overweight
26.787842,Male,1.817641,87.107317,26.365645982554877,Overweight
21.037514,Male,1.636592,70.0,26.134680319986746,Overweight
21.00829,Male,1.621412,70.0,26.626327792800634,Overweight
26.70371,Male,1.802871,85.770013,26.387981442083174,Overweight
21.731497,Male,1.696201,75.399191,26.20668305084285,Overweight
21.052894,Male,1.694633,75.0522,26.134374409976218,Overweight
21.0,Female,1.618148,68.981403,26.344838559905043,Overweight
19.241058,Male,1.856811,88.633616,25.707690759641086,Overweight
38.939448,Female,1.738321,86.934846,28.769607415728178,Overweight
39.965474,Female,1.739293,80.914382,26.747316904148068,Overweight
20.261925,Male,1.807538,85.316125,26.112968769292852,Overweight
20.31094,Male,1.849425,85.228116,24.91778534693435,Overweight
21.420537,Male,1.712473,75.0,25.574891370045624,Overweight
18.845518,Female,1.753471,80.0,26.019132439246118,Overweight
23.562135,Male,1.717432,75.371244,25.553275784129657,Overweight
23.118327,Male,1.677573,75.0,26.65007330928182,Overweight
33.732714,Female,1.679725,74.885222,26.54115079937787,Overweight
21.571288,Female,1.600914,68.058902,26.555160657045036,Overweight
21.165574,Female,1.617749,68.908136,26.329840127222678,Overweight
21.0,Male,1.610209,68.865008,26.56036890658145,Overweight
21.0,Male,1.612556,69.463458,26.71325367566407,Overweight
38.692265,Female,1.548178,62.341438,26.009681389594817,Overweight
38.952866,Female,1.568441,62.855073,25.550768206789446,Overweight
36.631456,Female,1.532322,62.417228,26.583025234682253,Overweight
21.996118,Female,1.730199,78.997062,26.388750457662795,Overweight
21.951309,Female,1.730167,78.429312,26.2000642681583,Overweight
22.018228,Male,1.627396,70.0,26.430875658774433,Overweight
21.0,Male,1.62,70.0,26.672763298277697,Overweight
21.0,Male,1.62,70.0,26.672763298277697,Overweight
21.0,Male,1.62,70.0,26.672763298277697,Overweight
29.934465,Female,1.638744,69.242354,25.78395857500722,Overweight
31.166572,Female,1.680858,71.81338,25.41811363260722,Overweight
20.534606,Female,1.758372,79.469513,25.70271689024825,Overweight
19.97166,Male,1.822573,85.084364,25.614146691212724,Overweight
19.627,Male,1.815409,85.302146,25.88278404702499,Overweight
21.929387,Male,1.698049,75.0,26.011226248803187,Overweight
21.009437,Female,1.60681,67.773914,26.250254325515133,Overweight
21.538225,Female,1.610327,67.999778,26.222817076119078,Overweight
22.828435,Male,1.710415,75.142858,25.685304341129612,Overweight
22.814657,Male,1.716289,75.688433,25.69500319100182,Overweight
19.576682,Male,1.834715,89.429199,26.566975646199623,Overweight
21.814653,Female,1.611822,67.140367,25.843394216724377,Overweight
21.979769,Female,1.6,66.126964,25.830845312499996,Overweight
21.0,Female,1.753578,77.97917,25.358784423632493,Overweight
21.0285,Female,1.742364,78.664618,25.912043224473003,Overweight
18.721041,Male,1.775626,80.113493,25.409883644690453,Overweight
21.0,Male,1.714253,75.0,25.52180740635497,Overweight
21.0,Male,1.693628,75.0,26.14720147118278,Overweight
29.463168,Female,1.659172,71.170001,25.853190834279943,Overweight
24.284861,Male,1.776347,82.329047,26.091405505923596,Overweight
26.288417,Male,1.767806,82.694689,26.4611315022667,Overweight
23.455324,Male,1.702516,75.0,25.874910681404295,Overweight
19.637203,Male,1.814182,85.301029,25.917467516941684,Overweight
22.239836,Female,1.59994,65.423942,25.558144168621507,Overweight
31.62638,Female,1.666023,72.906186,26.266511295663054,Overweight
23.0,Male,1.701584,75.093569,25.93557967760087,Overweight
22.874658,Male,1.713343,75.828119,25.831025838122198,Overweight
17.420269,Female,1.489409,53.620604,24.171508461160748,Normal
17.807828,Female,1.518067,55.822119,24.222805335527866,Normal
16.240576,Female,1.616533,65.062945,24.898006027013242,Normal
23.252457,Female,1.589616,65.127324,25.773819519001115,Overweight
34.772902,Female,1.675612,73.501233,26.17867736087616,Overweight
22.766227,Male,1.874061,89.754302,25.555702751378064,Overweight
39.214514,Female,1.580765,62.631382,25.064403398057227,Overweight
19.858973,Male,1.62,69.575315,26.510941548544427,Overweight
16.370009,Female,1.613921,66.738769,25.622036566229546,Overweight
17.992717,Female,1.618683,67.193585,25.645088463250996,Overweight
19.179932,Male,1.637537,70.0,26.104525097021114,Overweight
19.621545,Female,1.566524,61.616,25.10842062464446,Overweight
19.755797,Female,1.542328,63.856193,26.84414259189417,Overweight
17.099015,Female,1.6,65.0,25.390624999999996,Overweight
17.25813,Female,1.600184,65.0,25.3847861634686,Overweight
29.153907,Male,1.773656,87.070234,27.677759215850124,Overweight
32.278869,Female,1.64602,74.147443,27.366922555682745,Overweight
